,tweet_id,rating_numerator,rating_denominator,name,date,stage
1636,684200372118904832,6.0,10,None,01-05-2016,None
1637,684195085588783105,9.0,10,Tino,01-05-2016,None
1638,684188786104872960,10.0,10,None,01-05-2016,None
1639,684177701129875456,10.0,10,Kulet,01-05-2016,None
1640,684147889187209216,12.0,10,Sweets,01-04-2016,pupper
1641,684122891630342144,11.0,10,None,01-04-2016,None
1642,684097758874210310,10.0,10,Lupe,01-04-2016,None
1643,683857920510050305,10.0,10,Sadie,01-04-2016,None
1644,683852578183077888,10.0,10,Tiger,01-04-2016,None
1645,683849932751646720,5.0,10,Jiminy,01-04-2016,None
1646,683834909291606017,9.0,10,None,01-04-2016,pupper
1647,683828599284170753,12.0,10,None,01-04-2016,pupper
1648,683773439333797890,9.0,10,Buddy,01-03-2016,None
1649,683742671509258241,11.0,10,Sebastian,01-03-2016,None
1650,683515932363329536,11.0,10,None,01-03-2016,None
1651,683498322573824003,11.0,10,Griffin,01-03-2016,None
1652,683481228088049664,11.0,10,Banjo,01-03-2016,pupper
1653,683462770029932544,8.0,10,None,01-03-2016,pupper
1654,683449695444799489,10.0,10,None,01-03-2016,None
1655,683391852557561860,11.0,10,Jack,01-02-2016,None
1656,683357973142474752,10.0,10,None,01-02-2016,None
1657,683142553609318400,9.0,10,Brandy,01-02-2016,pupper
1658,683111407806746624,10.0,10,Larry,01-02-2016,pupper
1659,683098815881154561,12.0,10,None,01-02-2016,None
1660,683078886620553216,9.0,10,None,01-02-2016,pupper
1661,683030066213818368,10.0,10,Lulu,01-01-2016,None
1662,682962037429899265,7.0,11,Darrel,01-01-2016,None
1663,682808988178739200,20.0,16,None,01-01-2016,None
1664,682788441537560576,12.0,10,None,01-01-2016,pupper
1665,682750546109968385,9.0,10,Taco,01-01-2016,None
1666,682697186228989953,12.0,10,None,12-31-2015,None
1667,682662431982772225,11.0,10,Joey,12-31-2015,None
1668,682638830361513985,12.0,10,None,12-31-2015,None
1669,682429480204398592,8.0,10,None,12-31-2015,None
1670,682406705142087680,7.0,10,Patrick,12-31-2015,pupper
1671,682393905736888321,11.0,10,Kreg,12-31-2015,None
1672,682389078323662849,9.0,10,Brody,12-31-2015,None
1673,682303737705140231,9.0,10,Todo,12-30-2015,None
1674,682259524040966145,9.0,10,Jax,12-30-2015,None
1675,682242692827447297,11.0,10,Samson,12-30-2015,None
1676,682088079302213632,12.0,10,None,12-30-2015,None
1677,682059653698686977,11.0,10,Tess,12-30-2015,None
1678,682047327939461121,10.0,10,None,12-30-2015,None
1679,682032003584274432,11.0,10,Ulysses,12-30-2015,None
1680,682003177596559360,5.0,10,None,12-30-2015,None
1681,681981167097122816,12.0,10,Jimothy,12-29-2015,None
1682,681891461017812993,10.0,10,Charlie,12-29-2015,pupper
1683,681694085539872773,11.0,10,Bo,12-29-2015,pupper
1684,681679526984871937,7.0,10,None,12-29-2015,pupper
1685,681654059175129088,12.0,10,Toffee,12-29-2015,pupper
1686,681610798867845120,12.0,10,None,12-28-2015,None
1687,681579835668455424,8.0,10,Apollo,12-28-2015,None
1688,681523177663676416,12.0,10,Carly,12-28-2015,None
1689,681340665377193984,9.5,10,None,12-28-2015,None
1690,681339448655802368,9.0,10,Asher,12-28-2015,None
1691,681320187870711809,11.0,10,Glacier,12-28-2015,None
1692,681302363064414209,3.0,10,Chuck,12-28-2015,None
1693,681297372102656000,12.0,10,None,12-28-2015,None
1694,681281657291280384,11.0,10,Sarge,12-28-2015,None
1695,681261549936340994,9.0,10,Panda,12-27-2015,None
1696,681242418453299201,10.0,10,Champ,12-27-2015,None
1697,681231109724700672,11.0,10,None,12-27-2015,pupper
1698,681193455364796417,11.0,10,Aspen,12-27-2015,None
1699,680970795137544192,9.0,10,None,12-27-2015,None
1700,680959110691590145,9.0,10,Ozzie,12-27-2015,None
1701,680940246314430465,4.0,10,Alice,12-27-2015,None
1702,680934982542561280,10.0,10,Sadie,12-27-2015,None
1703,680913438424612864,11.0,10,Griswold,12-27-2015,None
1704,680889648562991104,9.0,10,Cheesy,12-26-2015,None
1705,680836378243002368,12.0,10,Ellie,12-26-2015,pupper
1706,680805554198020098,9.0,10,None,12-26-2015,None
1707,680801747103793152,10.0,10,None,12-26-2015,None
1708,680798457301471234,6.0,10,Moofasa,12-26-2015,None
1709,680609293079592961,9.0,10,Brody,12-26-2015,None
1710,680583894916304897,8.0,10,Penny,12-26-2015,None
1711,680497766108381184,12.0,10,Percy,12-25-2015,None
1712,680494726643068929,11.26,10,None,12-25-2015,None
1713,680473011644985345,10.0,10,Hector,12-25-2015,pupper
1714,680440374763077632,11.0,10,None,12-25-2015,None
1715,680221482581123072,10.0,10,CeCe,12-25-2015,None
1716,680206703334408192,12.0,10,Toby,12-25-2015,None
1717,680191257256136705,11.0,10,None,12-25-2015,pupper
1718,680176173301628928,10.0,10,None,12-25-2015,pupper
1719,680161097740095489,12.0,10,Goliath,12-24-2015,None
1720,680145970311643136,10.0,10,Kawhi,12-24-2015,pupper
1721,680130881361686529,10.0,10,Reggie,12-24-2015,None
1722,680115823365742593,9.0,10,Ozzy,12-24-2015,None
1723,680100725817409536,11.0,10,None,12-24-2015,pupper
1724,680085611152338944,12.0,10,None,12-24-2015,None
1725,680070545539371008,9.0,10,Emmie,12-24-2015,None
1726,680055455951884288,10.0,10,Sammy,12-24-2015,None
1727,679877062409191424,5.0,10,Penelope,12-24-2015,None
1728,679872969355714560,10.0,10,Rocco,12-24-2015,None
1729,679862121895714818,11.0,10,None,12-24-2015,None
1730,679854723806179328,7.0,10,Bruce,12-24-2015,None
1731,679844490799091713,10.0,10,Willie,12-24-2015,None
1732,679828447187857408,13.0,10,None,12-24-2015,pupper
1733,679777920601223168,10.0,10,Rinna,12-23-2015,pupper
1734,679736210798047232,9.0,10,None,12-23-2015,None
1735,679729593985699840,8.0,10,Hunter,12-23-2015,None
1736,679722016581222400,8.0,10,Mike,12-23-2015,None
1737,679530280114372609,7.0,10,None,12-23-2015,None
1738,679527802031484928,11.0,10,None,12-23-2015,pupper
1739,679511351870550016,7.0,10,William,12-23-2015,None
1740,679503373272485890,8.0,10,Dwight,12-23-2015,pupper
1741,679475951516934144,9.0,10,Evy,12-23-2015,None
1742,679462823135686656,11.0,10,Hurley,12-23-2015,None
1743,679405845277462528,10.0,10,None,12-22-2015,None
1744,679158373988876288,11.0,10,Rubio,12-22-2015,None
1745,679148763231985668,8.0,10,None,12-22-2015,None
1746,679132435750195208,10.0,10,Louis,12-22-2015,None
1747,679111216690831360,12.0,10,None,12-22-2015,None
1748,679062614270468097,11.0,10,Chompsky,12-21-2015,None
1749,679047485189439488,9.0,10,None,12-21-2015,None
1750,679001094530465792,11.0,10,Rascal,12-21-2015,None
1751,678991772295516161,12.0,10,None,12-21-2015,None
1752,678969228704284672,11.0,10,Lola,12-21-2015,None
1753,678800283649069056,12.0,10,None,12-21-2015,pupper
1754,678798276842360832,7.0,10,Linda,12-21-2015,None
1755,678774928607469569,11.0,10,Tug,12-21-2015,None
1756,678767140346941444,8.0,10,Mia,12-21-2015,None
1757,678764513869611008,10.0,10,Wilson,12-21-2015,None
1758,678755239630127104,10.0,10,Dash,12-21-2015,None
1759,678740035362037760,6.0,10,Tango,12-21-2015,None
1760,678708137298427904,10.0,10,None,12-20-2015,pupper
1761,678675843183484930,2.0,10,None,12-20-2015,None
1762,678643457146150913,10.0,10,Grizz,12-20-2015,None
1763,678446151570427904,10.0,10,None,12-20-2015,None
1764,678424312106393600,2.0,10,Crystal,12-20-2015,None
1765,678410210315247616,10.0,10,Jerome,12-20-2015,None
1766,678399652199309312,12.0,10,None,12-20-2015,None
1767,678396796259975168,12.0,10,None,12-20-2015,None
1768,678389028614488064,11.0,10,Bella,12-20-2015,pupper
1769,678380236862578688,10.0,10,Crumpet,12-20-2015,None
1770,678341075375947776,12.0,10,None,12-19-2015,pupper
1771,678334497360859136,10.0,10,Rosie,12-19-2015,None
1772,678278586130948096,10.0,10,None,12-19-2015,pupper
1773,678255464182861824,9.0,10,Jessifer,12-19-2015,None
1774,678023323247357953,13.0,10,None,12-19-2015,None
1775,678021115718029313,12.0,10,Reese,12-19-2015,None
1776,677961670166224897,11.0,10,Izzy,12-18-2015,None
1777,677918531514703872,10.0,10,None,12-18-2015,None
1778,677895101218201600,9.0,10,None,12-18-2015,None
1779,677716515794329600,144.0,120,None,12-18-2015,None
1780,677700003327029250,10.0,10,Ralph,12-18-2015,None
1781,677698403548192770,9.0,10,Sadie,12-18-2015,None
1782,677687604918272002,11.0,10,None,12-18-2015,None
1783,677673981332312066,9.0,10,None,12-18-2015,None
1784,677662372920729601,12.0,10,None,12-18-2015,None
1785,677644091929329666,11.0,10,None,12-18-2015,None
1786,677573743309385728,10.0,10,Sandy,12-17-2015,None
1787,677565715327688705,6.0,10,None,12-17-2015,None
1788,677557565589463040,10.0,10,None,12-17-2015,pupper
1789,677547928504967168,12.0,10,None,12-17-2015,None
1790,677530072887205888,9.0,10,Axel,12-17-2015,None
1791,677335745548390400,12.0,10,None,12-17-2015,None
1792,677334615166730240,9.0,10,None,12-17-2015,None
1793,677331501395156992,9.0,10,Humphrey,12-17-2015,None
1794,677328882937298944,10.0,10,Derek,12-17-2015,None
1795,677314812125323265,10.0,10,Tassy,12-17-2015,None
1796,677301033169788928,5.0,10,Juckson,12-17-2015,None
1797,677269281705472000,10.0,10,None,12-16-2015,pupper
1798,677228873407442944,11.0,10,Chuq,12-16-2015,None
1799,677187300187611136,9.0,10,None,12-16-2015,None
1800,676975532580409345,11.0,10,Cooper,12-16-2015,None
1801,676957860086095872,10.0,10,None,12-16-2015,None
1802,676949632774234114,8.0,10,Tyrus,12-16-2015,None
1803,676948236477857792,6.0,10,Karl,12-16-2015,None
1804,676946864479084545,12.0,10,None,12-16-2015,None
1805,676942428000112642,9.0,10,None,12-16-2015,None
1806,676936541936185344,8.0,10,None,12-16-2015,pupper
1807,676916996760600576,10.0,10,None,12-16-2015,pupper
1808,676897532954456065,5.0,10,None,12-15-2015,None
1809,676864501615042560,10.0,10,Ash,12-15-2015,None
1810,676821958043033607,11.0,10,None,12-15-2015,None
1811,676819651066732545,12.0,10,None,12-15-2015,pupper
1812,676811746707918848,9.0,10,Penny,12-15-2015,None
1813,676776431406465024,10.0,10,None,12-15-2015,None
1814,676617503762681856,13.0,10,None,12-15-2015,pupper
1815,676613908052996102,12.0,10,None,12-15-2015,None
1816,676606785097199616,12.0,10,None,12-15-2015,None
1817,676603393314578432,9.0,10,Godzilla,12-15-2015,pupper
1818,676593408224403456,11.0,10,None,12-15-2015,pupper
1819,676590572941893632,7.0,10,None,12-15-2015,None
1820,676588346097852417,5.0,10,Bubbles,12-15-2015,None
1821,676582956622721024,8.0,10,Vinnie,12-15-2015,None
1822,676575501977128964,8.0,10,None,12-15-2015,pupper
1823,676533798876651520,12.0,10,None,12-14-2015,None
1824,676496375194980353,9.0,10,Griffin,12-14-2015,None
1825,676470639084101634,11.0,10,None,12-14-2015,pupper
1826,676440007570247681,11.0,10,None,12-14-2015,None
1827,676430933382295552,10.0,10,Duke,12-14-2015,None
1828,676263575653122048,10.0,10,None,12-14-2015,pupper
1829,676237365392908289,8.0,10,Winston,12-14-2015,None
1830,676219687039057920,10.0,10,Kenneth,12-14-2015,None
1831,676215927814406144,9.0,10,Herm,12-14-2015,None
1832,676191832485810177,10.0,10,None,12-14-2015,None
1833,676146341966438401,10.0,10,Bert,12-13-2015,None
1834,676121918416756736,8.0,10,None,12-13-2015,None
1835,676101918813499392,11.0,10,Striker,12-13-2015,None
1836,676098748976615425,3.0,10,None,12-13-2015,None
1837,676089483918516224,9.0,10,None,12-13-2015,None
1838,675898130735476737,10.0,10,None,12-13-2015,pupper
1839,675891555769696257,6.0,10,Donny,12-13-2015,None
1840,675888385639251968,10.0,10,None,12-13-2015,None
1841,675878199931371520,11.0,10,None,12-13-2015,None
1842,675870721063669760,11.0,10,None,12-13-2015,None
1843,675853064436391936,88.0,80,None,12-13-2015,None
1844,675849018447167488,9.0,10,None,12-13-2015,None
1845,675845657354215424,10.0,10,Pepper,12-13-2015,pupper
1846,675822767435051008,10.0,10,None,12-12-2015,None
1847,675820929667219457,11.0,10,None,12-12-2015,None
1848,675798442703122432,10.0,10,Bernie,12-12-2015,None
1849,675781562965868544,11.0,10,Buddah,12-12-2015,None
1850,675740360753160193,12.0,10,None,12-12-2015,pupper
1851,675710890956750848,12.0,10,Lenny,12-12-2015,None
1852,675707330206547968,11.0,10,None,12-12-2015,None
1853,675706639471788032,10.0,10,Wylie,12-12-2015,None
1854,675534494439489536,11.0,10,None,12-12-2015,None
1855,675531475945709568,10.0,10,Ellie,12-12-2015,None
1856,675522403582218240,10.0,10,Sammy,12-12-2015,None
1857,675517828909424640,12.0,10,None,12-12-2015,None
1858,675501075957489664,13.0,10,None,12-12-2015,None
1859,675497103322386432,11.0,10,Reggie,12-12-2015,None
1860,675489971617296384,10.0,10,None,12-12-2015,None
1861,675483430902214656,5.0,10,None,12-12-2015,None
1862,675432746517426176,12.0,10,None,12-11-2015,None
1863,675372240448454658,13.0,10,None,12-11-2015,None
1864,675362609739206656,12.0,10,Daisy,12-11-2015,None
1865,675354435921575936,13.0,10,None,12-11-2015,None
1866,675349384339542016,13.0,10,None,12-11-2015,None
1867,675334060156301312,12.0,10,None,12-11-2015,pupper
1868,675166823650848770,10.0,10,Arnold,12-11-2015,None
1869,675153376133427200,1.0,10,None,12-11-2015,None
1870,675149409102012420,12.0,10,None,12-11-2015,None
1871,675147105808306176,10.0,10,None,12-11-2015,None
1872,675146535592706048,7.0,10,Coops,12-11-2015,None
1873,675145476954566656,9.0,10,None,12-11-2015,None
1874,675135153782571009,5.0,10,Steven,12-11-2015,None
1875,675113801096802304,10.0,10,Zuzu,12-11-2015,pupper
1876,675111688094527488,8.0,10,Oliver,12-11-2015,None
1877,675109292475830276,9.0,10,None,12-11-2015,None
1878,675047298674663426,11.0,10,None,12-10-2015,None
1879,675015141583413248,10.0,10,Moe,12-10-2015,None
1880,675006312288268288,10.0,10,Mollie,12-10-2015,pupper
1881,675003128568291329,12.0,10,Laela,12-10-2015,None
1882,674999807681908736,13.0,10,None,12-10-2015,None
1883,674805413498527744,10.0,10,None,12-10-2015,None
1884,674800520222154752,11.0,10,Tedders,12-10-2015,None
1885,674793399141146624,13.0,10,None,12-10-2015,None
1886,674790488185167872,13.0,10,None,12-10-2015,None
1887,674788554665512960,9.0,10,Maggie,12-10-2015,None
1888,674781762103414784,8.0,10,None,12-10-2015,None
1889,674774481756377088,11.0,10,Superpup,12-10-2015,pupper
1890,674767892831932416,12.0,10,None,12-10-2015,None
1891,674764817387900928,10.0,10,None,12-10-2015,None
1892,674754018082705410,12.0,10,None,12-10-2015,None
1893,674752233200820224,12.0,10,None,12-10-2015,None
1894,674743008475090944,10.0,10,Sophie,12-10-2015,None
1895,674742531037511680,11.0,10,None,12-10-2015,None
1896,674739953134403584,11.0,10,None,12-09-2015,None
1897,674737130913071104,10.0,10,Rufio,12-09-2015,pupper
1898,674690135443775488,3.0,10,Patrick,12-09-2015,None
1899,674670581682434048,9.0,10,Jeb,12-09-2015,None
1900,674664755118911488,10.0,10,Rodman,12-09-2015,None
1901,674646392044941312,5.0,10,None,12-09-2015,None
1902,674644256330530816,11.0,10,None,12-09-2015,None
1903,674638615994089473,12.0,10,None,12-09-2015,pupper
1904,674632714662858753,5.0,10,None,12-09-2015,None
1905,674606911342424069,13.0,10,None,12-09-2015,None
1906,674468880899788800,13.0,10,Louis,12-09-2015,None
1907,674447403907457024,10.0,10,None,12-09-2015,pupper
1908,674436901579923456,9.0,10,Bailey,12-09-2015,None
1909,674422304705744896,12.0,10,Ava,12-09-2015,None
1910,674416750885273600,10.0,10,Jonah,12-09-2015,None
1911,674410619106390016,10.0,10,Lenny,12-09-2015,None
1912,674394782723014656,8.0,10,Gary,12-09-2015,None
1913,674372068062928900,10.0,10,Chesney,12-08-2015,None
1914,674330906434379776,13.0,10,None,12-08-2015,None
1915,674318007229923329,8.0,10,Lennon,12-08-2015,pupper
1916,674307341513269249,12.0,10,None,12-08-2015,None
1917,674291837063053312,11.0,10,Kenny,12-08-2015,None
1918,674271431610523648,10.0,10,None,12-08-2015,None
1919,674269164442398721,8.0,10,Bob,12-08-2015,None
1920,674265582246694913,2.0,10,Henry,12-08-2015,None
1921,674262580978937856,9.0,10,Gus,12-08-2015,pupper
1922,674255168825880576,10.0,10,Bobbay,12-08-2015,None
1923,674082852460433408,11.0,10,None,12-08-2015,None
1924,674075285688614912,11.0,10,Mitch,12-08-2015,None
1925,674063288070742018,5.0,10,Earl,12-08-2015,None
1926,674053186244734976,10.0,10,Stanley,12-08-2015,None
1927,674051556661161984,10.0,10,Lucy,12-08-2015,None
1928,674045139690631169,3.0,10,None,12-08-2015,None
1929,674042553264685056,12.0,10,None,12-08-2015,None
1930,674038233588723717,12.0,10,Kaiya,12-08-2015,pupper
1931,674036086168010753,9.0,10,Daisy,12-08-2015,None
1932,674024893172875264,10.0,10,None,12-08-2015,None
1933,674019345211760640,10.0,10,Acro,12-08-2015,None
1934,674014384960745472,11.0,10,Aiden,12-07-2015,None
1935,674008982932058114,10.0,10,None,12-07-2015,None
1936,673956914389192708,10.0,10,None,12-07-2015,pupper
1937,673919437611909120,11.0,10,Obie,12-07-2015,pupper
1938,673906403526995968,3.0,10,None,12-07-2015,None
1939,673887867907739649,10.0,10,None,12-07-2015,None
1940,673716320723169284,1.0,10,None,12-07-2015,None
1941,673715861853720576,4.0,10,None,12-07-2015,None
1942,673711475735838725,10.0,10,None,12-07-2015,None
1943,673709992831262724,12.0,10,None,12-07-2015,None
1944,673708611235921920,12.0,10,Riley,12-07-2015,None
1945,673707060090052608,10.0,10,Raymond,12-07-2015,pupper
1946,673705679337693185,8.0,10,Dot,12-07-2015,None
1947,673700254269775872,3.0,10,None,12-07-2015,None
1948,673697980713705472,8.0,10,Pickles,12-07-2015,pupper
1949,673689733134946305,11.0,10,None,12-07-2015,None
1950,673688752737402881,9.0,10,Larry,12-07-2015,None
1951,673686845050527744,11.0,10,George,12-07-2015,None
1952,673680198160809984,13.0,10,Shnuggles,12-07-2015,None
1953,673662677122719744,12.0,10,Kendall,12-07-2015,None
1954,673656262056419329,10.0,10,Albert,12-07-2015,pupper
1955,673636718965334016,10.0,10,Kip,12-06-2015,None
1956,673612854080196609,7.0,10,Jeffri,12-06-2015,pupper
1957,673583129559498752,11.0,10,Sandy,12-06-2015,None
1958,673580926094458881,8.0,10,None,12-06-2015,None
1959,673576835670777856,7.0,10,None,12-06-2015,None
1960,673363615379013632,11.0,10,None,12-06-2015,pupper
1961,673359818736984064,8.0,10,Steve,12-06-2015,None
1962,673355879178194945,11.0,10,Koda,12-06-2015,None
1963,673352124999274496,12.0,10,None,12-06-2015,None
1964,673350198937153538,9.0,10,Bella,12-06-2015,None
1965,673345638550134785,7.0,10,Gerald,12-06-2015,None
1966,673343217010679808,11.0,10,None,12-06-2015,None
1967,673342308415348736,10.0,10,Django,12-06-2015,pupper
1968,673320132811366400,11.0,10,Frankie,12-06-2015,None
1969,673317986296586240,10.0,10,None,12-06-2015,None
1970,673295268553605120,8.0,10,Eve,12-06-2015,pupper
1971,673270968295534593,11.0,10,Mac,12-05-2015,None
1972,673240798075449344,6.0,10,None,12-05-2015,None
1973,673213039743795200,10.0,10,Dexter,12-05-2015,None
1974,673148804208660480,8.0,10,Fletcher,12-05-2015,pupper
1975,672997845381865473,12.0,10,Kenzie,12-05-2015,None
1976,672995267319328768,8.0,10,Pumpkin,12-05-2015,None
1977,672988786805112832,10.0,10,Schnozz,12-05-2015,pupper
1978,672984142909456390,9.0,10,None,12-05-2015,None
1979,672980819271634944,5.0,10,None,12-05-2015,None
1980,672975131468300288,10.0,10,Chuckles,12-05-2015,pupper
1981,672970152493887488,7.0,10,Chet,12-05-2015,pupper
1982,672968025906282496,11.0,10,Gustaf,12-05-2015,None
1983,672964561327235073,10.0,10,Terry,12-05-2015,None
1984,672902681409806336,9.0,10,Jimison,12-04-2015,None
1985,672898206762672129,11.0,10,Cheryl,12-04-2015,pupper
1986,672884426393653248,6.0,10,None,12-04-2015,None
1987,672877615439593473,8.0,10,Oscar,12-04-2015,None
1988,672834301050937345,10.0,10,Ed,12-04-2015,None
1989,672828477930868736,9.0,10,Jerry,12-04-2015,None
1990,672640509974827008,9.0,10,Leonidas,12-04-2015,None
1991,672622327801233409,12.0,10,None,12-04-2015,pupper
1992,672614745925664768,6.0,10,Norman,12-04-2015,pupper
1993,672609152938721280,9.0,10,Caryl,12-04-2015,None
1994,672604026190569472,11.0,10,None,12-04-2015,None
1995,672594978741354496,9.0,10,Scott,12-04-2015,pupper
1996,672591762242805761,10.0,10,Taz,12-04-2015,None
1997,672591271085670400,8.0,10,None,12-04-2015,None
1998,672538107540070400,7.0,10,Darby,12-03-2015,None
1999,672523490734551040,10.0,10,None,12-03-2015,None
2000,672488522314567680,10.0,10,Jackie,12-03-2015,None
2001,672482722825261057,10.0,10,None,12-03-2015,None
2002,672481316919734272,12.0,10,Jazz,12-03-2015,pupper
2003,672475084225949696,8.0,10,Buddy,12-03-2015,None
2004,672466075045466113,12.0,10,Franq,12-03-2015,None
2005,672272411274932228,11.0,10,Pippin,12-03-2015,None
2006,672267570918129665,10.0,10,None,12-03-2015,None
2007,672264251789176834,10.0,10,Kreg,12-03-2015,None
2008,672256522047614977,8.0,10,None,12-03-2015,None
2009,672254177670729728,11.0,10,Rolf,12-03-2015,pupper
2010,672248013293752320,10.0,10,None,12-03-2015,None
2011,672245253877968896,12.0,10,Snickers,12-03-2015,None
2012,672239279297454080,7.0,10,Ridley,12-03-2015,None
2013,672231046314901505,5.0,10,None,12-03-2015,None
2014,672222792075620352,9.0,10,Cal,12-03-2015,None
2015,672205392827572224,9.0,10,Opal,12-03-2015,pupper
2016,672169685991993344,10.0,10,Bradley,12-02-2015,None
2017,672160042234327040,8.0,10,Bubba,12-02-2015,pupper
2018,672139350159835138,12.0,10,None,12-02-2015,None
2019,672125275208069120,11.0,10,None,12-02-2015,None
2020,672095186491711488,9.0,10,Tuco,12-02-2015,None
2021,672082170312290304,11.0,10,Patch,12-02-2015,None
2022,672068090318987265,7.0,10,Gizmo,12-02-2015,None
2023,671896809300709376,10.0,10,Lola,12-02-2015,None
2024,671891728106971137,11.0,10,Mojo,12-02-2015,None
2025,671882082306625538,11.0,10,Batdog,12-02-2015,None
2026,671879137494245376,5.0,10,Brad,12-02-2015,None
2027,671874878652489728,10.0,10,Mia,12-02-2015,None
2028,671866342182637568,10.0,10,Dylan,12-02-2015,None
2029,671855973984772097,8.0,10,None,12-02-2015,None
2030,671789708968640512,13.0,10,None,12-01-2015,None
2031,671768281401958400,10.0,10,None,12-01-2015,None
2032,671763349865160704,9.0,10,Mark,12-01-2015,None
2033,671744970634719232,6.0,10,None,12-01-2015,None
2034,671743150407421952,11.0,10,Jacob,12-01-2015,None
2035,671735591348891648,11.0,10,Oscar,12-01-2015,None
2036,671729906628341761,13.0,10,None,12-01-2015,None
2037,671561002136281088,13.0,10,None,12-01-2015,None
2038,671550332464455680,1.0,10,None,12-01-2015,None
2039,671547767500775424,10.0,10,Marley,12-01-2015,None
2040,671544874165002241,6.0,10,None,12-01-2015,None
2041,671542985629241344,10.0,10,JD,12-01-2015,None
2042,671538301157904385,8.0,10,Baxter,12-01-2015,None
2043,671536543010570240,9.0,10,Reginald,12-01-2015,None
2044,671533943490011136,6.0,10,None,12-01-2015,None
2045,671528761649688577,10.0,10,Jax,12-01-2015,None
2046,671520732782923777,10.0,10,Alejandro,12-01-2015,None
2047,671518598289059840,9.0,10,Scruffers,12-01-2015,None
2048,671511350426865664,8.0,10,Hammond,12-01-2015,None
2049,671504605491109889,11.0,10,Charlie,12-01-2015,None
2050,671497587707535361,11.0,10,Pip,12-01-2015,None
2051,671488513339211776,8.0,10,Julius,12-01-2015,None
2052,671486386088865792,10.0,10,Malcolm,12-01-2015,None
2053,671485057807351808,11.0,10,Penelope,12-01-2015,None
2054,671390180817915904,7.0,10,None,11-30-2015,None
2055,671362598324076544,11.0,10,Tanner,11-30-2015,None
2056,671357843010908160,9.0,10,None,11-30-2015,None
2057,671355857343524864,10.0,10,Lou,11-30-2015,None
2058,671347597085433856,9.0,10,Lola,11-30-2015,None
2059,671186162933985280,10.0,10,Sparky,11-30-2015,None
2060,671182547775299584,12.0,10,None,11-30-2015,None
2061,671166507850801152,10.0,10,Herm,11-30-2015,None
2062,671163268581498880,8.0,10,None,11-30-2015,None
2063,671159727754231808,5.0,10,Anthony,11-30-2015,None
2064,671154572044468225,11.0,10,Holly,11-30-2015,None
2065,671151324042559489,12.0,10,None,11-30-2015,None
2066,671147085991960577,9.0,10,Rufus,11-30-2015,None
2067,671141549288370177,9.0,10,None,11-30-2015,None
2068,671138694582165504,10.0,10,None,11-30-2015,None
2069,671134062904504320,8.0,10,Clarence,11-30-2015,None
2070,671122204919246848,4.0,10,None,11-30-2015,None
2071,671115716440031232,6.0,10,Phred,11-29-2015,None
2072,671109016219725825,8.0,10,Toby,11-29-2015,None
2073,670995969505435648,12.0,10,None,11-29-2015,None
2074,670842764863651840,420.0,10,None,11-29-2015,None
2075,670840546554966016,10.0,10,Colby,11-29-2015,None
2076,670838202509447168,4.0,10,None,11-29-2015,None
2077,670833812859932673,7.0,10,Jett,11-29-2015,None
2078,670832455012716544,10.0,10,Amy,11-29-2015,None
2079,670826280409919488,2.0,10,None,11-29-2015,None
2080,670823764196741120,12.0,10,Remington,11-29-2015,None
2081,670822709593571328,10.0,10,None,11-29-2015,None
2082,670815497391357952,10.0,10,Sage,11-29-2015,None
2083,670811965569282048,10.0,10,Maggie,11-29-2015,None
2084,670807719151067136,11.0,10,Andy,11-29-2015,None
2085,670804601705242624,10.0,10,Mason,11-29-2015,None
2086,670803562457407488,10.0,10,None,11-29-2015,None
2087,670797304698376195,11.0,10,Trigger,11-29-2015,None
2088,670792680469889025,7.0,10,Antony,11-29-2015,None
2089,670789397210615808,9.0,10,None,11-29-2015,None
2090,670786190031921152,8.0,10,Creg,11-29-2015,None
2091,670783437142401025,1.0,10,None,11-29-2015,None
2092,670782429121134593,5.0,10,None,11-29-2015,None
2093,670780561024270336,7.0,10,Traviss,11-29-2015,None
2094,670778058496974848,10.0,10,None,11-29-2015,None
2095,670764103623966721,10.0,10,Vincent,11-29-2015,None
2096,670755717859713024,9.0,10,Gin,11-29-2015,None
2097,670733412878163972,8.0,10,Jerry,11-28-2015,None
2098,670727704916926465,10.0,10,Jeffrie,11-28-2015,None
2099,670717338665226240,12.0,10,None,11-28-2015,None
2100,670704688707301377,6.0,10,Danny,11-28-2015,None
2101,670691627984359425,8.0,10,Ester,11-28-2015,None
2102,670679630144274432,8.0,10,Pluto,11-28-2015,None
2103,670676092097810432,8.0,10,Bloo,11-28-2015,None
2104,670668383499735048,10.0,10,Phineas,11-28-2015,None
2105,670474236058800128,10.0,10,None,11-28-2015,None
2106,670468609693655041,10.0,10,Edd,11-28-2015,None
2107,670465786746662913,7.0,10,None,11-28-2015,None
2108,670452855871037440,11.0,10,None,11-28-2015,None
2109,670449342516494336,5.0,10,None,11-28-2015,None
2110,670444955656130560,10.0,10,Paull,11-28-2015,None
2111,670442337873600512,11.0,10,Koda,11-28-2015,None
2112,670435821946826752,10.0,10,None,11-28-2015,None
2113,670434127938719744,11.0,10,Hank,11-28-2015,None
2114,670433248821026816,10.0,10,Sam,11-28-2015,None
2115,670428280563085312,11.0,10,Willy,11-28-2015,None
2116,670427002554466305,9.0,10,Spork,11-28-2015,None
2117,670421925039075328,12.0,10,Herb,11-28-2015,None
2118,670420569653809152,10.0,10,Damon,11-28-2015,None
