,favorite_count,full_text,tweet_id,retweet_count
1996-08-22 07:23:56.975636481,188,@0_kelvin_0 &gt;10/10 is reserved for puppos sorry Kevin,840698636975636480,2
1996-08-26 16:30:06.473256960,23992,This is Dawn. She's just checking pup on you. Making sure you're doing okay. 12/10 she's here if you need her https://t.co/XKJrmO4fAQ,841077006473256960,5688
1996-08-29 10:31:05.196081154,16582,This is Max. There's no way in h*ck you're taking his pacifier. Binky promises it's not happening. 13/10 very good stubborn boy https://t.co/9lVAqDEvZ5,841314665196081152,5025
1996-08-29 12:02:36.043304961,20687,"We don't rate penguins, but if we did, this one would get 12/10 https://t.co/cEORXhwZ5K",841320156043304960,5814
1996-08-30 21:17:38.740625411,13229,Here we have some incredible doggos for #K9VeteransDay. All brave as h*ck. Salute your dog in solidarity. 14/10 for all https://t.co/SVNMdFqKDL,841439858740625408,3927
1996-09-02 16:09:45.030541313,26848,"This is Penny. She's a dragon slayer. Feared by most, if not all, dragons. Showing off her latest victim here. 12/10 would pet with caution https://t.co/qUOijSlPnj",841680585030541312,8299
1996-09-07 16:53:35.311396866,14665,This is Bentley. It's his first time going to the beach. I think he's a fan. 12/10 would build sand castles with https://t.co/iDK4OyQJoy,842115215311396864,3243
1996-09-08 06:18:52.590374912,25626,Meet George. He looks slightly deflated but overall quite powerful. Not sure how that human restrained him. 12/10 would snug with permission https://t.co/o6E0hB3xZl,842163532590374912,6204
1996-09-12 13:39:50.457499648,18934,This is Winnie. She lost her body saving a children's hospital from an avalanche. 13/10 what a h*ckin hero https://t.co/Tf0rh9ZgZe,842535590457499648,3746
1996-09-15 05:28:31.967449089,7058,"Meet Indie. She's not a fan of baths but she's definitely a fan of hide &amp; seek. 12/10 click the link to help Indie

https://t.co/fvGkIuAlFK https://t.co/kiCFtmJd7l",842765311967449088,1360
1996-09-16 03:58:15.480000512,15914,This is Charlie. He's wishing you a very fun and safe St. Pawtrick's Day. 13/10 festive af https://t.co/nFpNgCWWYs,842846295480000512,3845
1996-09-20 16:05:43.001513987,22471,This is Tycho. She just had new wheels installed. About to do a zoom. 0-60 in 2.4 seconds. 13/10 inspirational as h*ck https://t.co/DKwp2ByMsL,843235543001513984,6462
1996-09-24 22:33:14.117681152,17657,This is Hank. He's been outside for 3 minutes and already made a friend. Way to go Hank. 11/10 for both https://t.co/wHUElL84RC,843604394117681152,2944
1996-09-27 20:40:43.873095681,22365,Say hello to Sadie and Daisy. They do all their shopping together. Can never agree on what to get. Like an old married pupple. Both 12/10 https://t.co/f5C5l5wa0e,843856843873095680,4940
1996-09-29 07:10:21.012017153,15802,HE WAS DOING A SNOOZE NO SHAME IN A SNOOZE 13/10 https://t.co/Gu5wHx3CBd,843981021012017152,3119
1996-10-02 02:36:28.422217728,14242,This is Margo. She just dug pup a massive hole. Can't wait for you to see it. H*ckin proud of herself. 12/10 would forgive then pet https://t.co/H38HB6rBTx,844223788422217728,2344
1996-10-06 05:41:51.645339650,17201,This is Charlie. He wants to know if you have a moment to talk about washing machine insurance policies. 11/10 would hear him out https://t.co/gAzPqT7uyk,844580511645339648,3355
1996-10-07 16:13:08.403113984,40436,This is Luna. It's her first time outside and a bee stung her nose. Completely h*ckin uncalled for. 13/10 where's the bee I just wanna talk https://t.co/2RYiLGHuPN,844704788403113984,11033
1996-10-10 18:56:53.909606400,15780,"This is Brady. He's a recovering alcoholic. Demonstrating incredible restraint here. 12/10 don't give pup, don't give in, Brady https://t.co/B1iBuSq3hr",844973813909606400,3426
1996-10-10 20:32:24.864018432,14228,"PUPDATE: I'm proud to announce that Toby is 236 days sober. Pupgraded to a 13/10. We're all very proud of you, Toby https://t.co/a5OaJeRl9B",844979544864018432,2754
1996-10-14 15:28:02.940190720,24319,This is Pickles. She's a silly pupper. Thinks she's a dish. 12/10 would dry https://t.co/7mPCF4ZwEk,845306882940190720,5744
1996-10-15 16:30:57.150107648,7963,"Say hello to Mimosa. She's an emotional support doggo who helps her owner with PTSD. 13/10, but she needs your help

https://t.co/L6mLzrd7Mx https://t.co/jMutBFdw5o",845397057150107648,1926
1996-10-18 22:32:23.972139009,26168,"C'mon guys. Please only send in dogs. We only rate dogs, not Exceptional-Tongued Peruvian Floor Bears. Thank you... 12/10 https://t.co/z30iQLiXNo",845677943972139008,5089
1996-10-20 11:47:22.753855489,30560,We usually don't rate polar bears but this one seems extra good. Majestic as h*ck. 13/10 would hug for a while https://t.co/TLNexlqzXP,845812042753855488,9312
1996-10-23 03:55:36.437604353,16662,Meet Jarvis. The snow pupsets him. Officially ready for summer. 12/10 would perform a chilly boop https://t.co/0hLkztpiOW,846042936437604352,3081
1996-10-24 06:48:33.627017216,32165,SHE DID AN ICY ZOOM AND KNEW WHEN TO PUT ON THE BRAKES 13/10 CANCEL THE GAME THIS IS ALL WE NEED https://t.co/4ctgpGcqAd,846139713627017216,10497
1996-10-24 10:42:45.933735936,33022,This is Vixen. He really likes bananas. Steals them when he thinks nobody's watching. 13/10 opportunistic af https://t.co/a0CkS5ExFR,846153765933735936,9642
1996-10-28 12:33:05.330044928,14711,THIS WAS NOT HIS FAULT HE HAD NO IDEA. 11/10 STILL A VERY GOOD DOG https://t.co/GJ8rozumsy,846505985330044928,3288
1996-10-28 14:47:31.647705089,46504,This is Barney. He's an elder doggo. Hitches a ride when he gets tired. Waves goodbye before he leaves. 13/10 please come back soon https://t.co/cFAasDXauK,846514051647705088,12331
1996-11-01 19:00:17.362120707,20911,"This is Tuck. As you can see, he's rather h*ckin rare. Taken seriously until his legs are seen. Tail stuck in a permanent zoom. 13/10 https://t.co/P7PBGqrKSe",846874817362120704,4172
1996-11-04 14:03:07.444137987,22291,Unbelievable... We. Only. Rate. Dogs. Please stop sending in other things like this Blossoming Flop Kangaroo. Thank you... 11/10 https://t.co/EeeErAbso0,847116187444137984,3395
1996-11-05 01:26:46.088847362,20773,"Meet Daisy. She's been pup for adoption for months now but hasn't gotten any applications. 11/10 let's change that

https://t.co/Jlb9L0m3J0 https://t.co/Eh7fGFuy6r",847157206088847360,6215
1996-11-06 03:30:39.262605312,21268,This is Furzey. He's doing an elevated sandy zoom. Adjusts ears to steer. 12/10 would pet mid flight https://t.co/zhbRIZQgnq,847251039262605312,4559
1996-11-10 06:09:35.596138505,19519,This is Cannon. He just heard something behind him. Fr*ckin frightened af. 12/10 don't look back just run https://t.co/WTPBWT6Ux1,847606175596138496,3599
1996-11-10 09:14:42.490613760,7288,.@breaannanicolee PUPDATE: Cannon has a heart on his nose. Pupgraded to a 13/10,847617282490613760,451
1996-11-12 23:53:31.428974592,5696,"This is Rontu. He is described as a pal, cuddle bug, protector and constant shadow. 12/10, but he needs your help

https://t.co/zK4cpKPFfU https://t.co/7Xvoalr798",847842811428974592,1424
1996-11-14 09:13:05.489326080,24425,This is Georgie. He's very shy. Only puppears when called. Aggressively average at fetch. Unique front paws. Looks slippery. 10/10 would pet https://t.co/rcDs5LkiSj,847962785489326080,5408
1996-11-17 06:28:31.729840128,16948,"This is Jerry. He's doing a distinguished tongue slip. Slightly patronizing tbh. You think you're better than us, Jerry? 6/10 hold me back https://t.co/DkOBbwulw1",848212111729840128,3255
1996-11-17 06:54:30.039564288,8482,Jerry just apuppologized to me. He said there was no ill-intent to the slippage. I overreacted I admit. Pupgraded to an 11/10 would pet,848213670039564288,790
1996-11-18 13:49:19.059550208,25684,Meet Odin. He's supposed to be giving directions but he'd rather look at u like that. Should probably buckle pup. 12/10 distracting as h*ck https://t.co/1pSqUbLQ5Z,848324959059550208,4874
1996-11-22 19:22:31.926992896,26146,Please stop sending in animals other than dogs. We only rate dogs. Not Furry Ecuadorian Sea Turtles. Thank you... 12/10 https://t.co/UOE79zb6VU,848690551926992896,4567
1996-11-26 23:45:19.805034497,44042,This is Kevin. Kevin doesn't give a single h*ck. Will sit in the fountain if he wants to. 13/10 churlish af https://t.co/r6GjO6MbZz,849051919805034496,9011
1996-11-30 06:49:03.269576704,11836,"At first I thought this was a dog because of the sign, but it is clearly Wilson from Home Improvement. Please only send in dogs... 11/10 https://t.co/jqPk1BZ6xu",849336543269576704,1993
1996-12-01 03:51:42.885593088,16443,This is Noosh. He noticed you were in the shower and thought you could use some company. 12/10 h*ckin loyal https://t.co/Uq3ChFgWA3,849412302885593088,3321
1996-12-05 09:09:26.551130114,31545,Seriously guys? Again? We only rate dogs. Please stop submitting other things like this super good hammerhead shark. Thank you... 12/10 https://t.co/TCMC90mSOT,849776966551130112,8026
1996-12-08 04:36:30.995546112,21168,Say hello to Boomer. He's a sandy pupper. Having a h*ckin blast. 12/10 would pet passionately https://t.co/ecb3LvExde,850019790995546112,5168
1996-12-09 15:33:42.816686080,16891,This is Riley. He's making new friends. Jubilant as h*ck for the fun times ahead. 11/10 for all pups pictured https://t.co/PCX25VV78l,850145622816686080,4039
1996-12-11 19:46:07.704068097,3546,@markhoppus MARK THAT DOG HAS SEEN AND EXPERIENCED MANY THINGS. PROBABLY LOST OTHER EAR DOING SOMETHING HEROIC. 13/10 HUG THE DOG HOPPUS,850333567704068096,352
1996-12-12 08:43:15.714523136,13504,This is Leo. He's a personal triathlon coach. Currently overseeing this athlete's push-pups. H*ckin brutal. 13/10 would do all he asks of me https://t.co/FXZQtBcnTO,850380195714523136,2759
1996-12-16 16:27:22.995093505,32067,"This is Kyle. He made a joke about your shoes, then stuck his tongue out at you. Uncalled for. Step the h*ck up Kyle. 11/10 would forgive https://t.co/hLQ2Ilg2uN",850753642995093504,9781
1996-12-22 03:21:28.060895234,21358,"Meet Snoop. His number one passion is sticking his head out of car windows, so he purchased some doggles. Stylish af. 13/10 happy travels https://t.co/iHYfZdz444",851224888060895232,6022
1996-12-24 22:00:19.735769094,25059,This is Iggy. He was a rescue dog killed in the Stockholm attack. His memorial started with a collar and four bones. It's grown a bit. 14/10 https://t.co/E4a0R9my1M,851464819735769088,7441
1996-12-26 09:14:20.324737024,16712,Oh jeez u did me quite the spook little fella. We normally don't rate triceratops but this one seems suspiciously good. 11/10 would pet well https://t.co/BMtfCmNbnS,851591660324737024,3648
1997-01-02 07:21:19.701164033,11813,This is Sailor. He has collected the best dirt in the area. As any good boy would. Under the impression you know what to do next. 12/10 https://t.co/jrFzScKWEG,852189679701164032,1665
1997-01-02 17:28:06.759018497,20594,"Meet General. He wasn't content with the quality of his room. Requested to pupgrade, but was ignored. 14/10 look who just lost a customer https://t.co/NP5JW8LnmW",852226086759018496,7135
1997-01-03 17:09:24.735569921,34083,This is Wiggles. She would like you to spot her. Probably won't need your help but just in case. 13/10 powerful as h*ck https://t.co/2d370P0OEg,852311364735569920,10372
1997-01-06 12:24:07.878664193,16847,This is Jarod. He likes having his belly brushed. Tongue ejects when you hit the right spot. 13/10 downright h*ckin adorable https://t.co/ArnxkyD2kC,852553447878664192,3688
1997-01-07 21:30:15.818899456,15345,This is Aspen. She's never tasted a stick so succulent. On the verge of tears. A face of pure appreciation. 12/10 https://t.co/VlyBzOXHEW,852672615818899456,2260
1997-01-10 16:04:02.202992640,9312,"Meet Benny. He likes being adorable and making fun of you while you're on the trampoline. 12/10 let's help him out

https://t.co/aVMjBqAy1x https://t.co/7gx2LksT3U",852912242202992640,1922
1997-01-15 03:45:58.564483072,15949,This is Rumpole. He'll be your Uber driver this evening. Won't start driving until you buckle pup. 13/10 h*ckin safe good boy https://t.co/EX9Z3EXlVP,853299958564483072,3735
1997-01-19 01:59:07.608842240,35773,A photographer took pictures before and after he told his bunny he's a good boy. Here are the results. 13/10 https://t.co/wiQZIsaWUe,853639147608842240,10592
1997-01-20 11:48:00.890318849,29323,Say hello to Alice. I'm told she enjoys car rides and smells good. 12/10 would give her everything she could ever want https://t.co/yT4vw8y77x,853760880890318848,6057
1997-01-23 09:02:52.552949760,16601,"At first I thought this was a shy doggo, but it's actually a Rare Canadian Floofer Owl. Amateurs would confuse the two. 11/10 only send dogs https://t.co/TXdT3tmuYk",854010172552949760,3290
1997-01-24 15:39:17.044912130,32729,Sometimes you guys remind me just how impactful a pupper can be. Cooper will be remembered as a good boy by so many. 14/10 rest easy friend https://t.co/oBL7LEJEzR,854120357044912128,7808
1997-01-27 11:40:24.396361728,19351,This is Einstein. He's having a really good day. Hopes you are too. H*ckin nifty tongue. 13/10 would snug intensely https://t.co/mdaQhhfpv6,854365224396361728,4881
1997-01-28 20:13:14.044301312,29996,This is Arya. She can barely contain her excitement for more peanut butter. Also patriotic af. 13/10 https://t.co/AL4Ahm1Rm5,854482394044301312,7147
1997-01-31 17:45:16.440526848,23349,This is Marlee. She fetched a flower and immediately requested that it be placed behind her ear. 12/10 elegant af https://t.co/nJztIEON5s,854732716440526848,6351
1997-02-09 03:37:33.768019968,30539,"Guys, we only rate dogs. This is quite clearly a bulbasaur. Please only send dogs. Thank you... 12/10 human used pet, it's super effective https://t.co/Xc7uj1C64x",855459453768019968,8511
1997-02-13 07:15:17.272018944,27116,I HEARD HE TIED HIS OWN BOWTIE MARK AND HE JUST WANTS TO SAY HI AND MAYBE A NOGGIN PAT SHOW SOME RESPECT 13/10 https://t.co/5BEjzT2Tth,855818117272018944,5620
1997-02-13 16:30:53.814013952,46273,Here's a puppo participating in the #ScienceMarch. Cleverly disguising her own doggo agenda. 13/10 would keep the planet habitable for https://t.co/cMhq16isel,855851453814013952,18316
1997-02-13 18:14:58.524602368,12072,"HE'S LIKE ""WAIT A MINUTE I'M AN ANIMAL THIS IS AMAZING HI HUMAN I LOVE YOU AS WELL"" 13/10 https://t.co/sb73bV5Y7S",855857698524602368,2185
1997-02-13 18:55:36.149123072,5129,"@s8n You tried very hard to portray this good boy as not so good, but you have ultimately failed. His goodness shines through. 666/10",855860136149123072,1065
1997-02-13 19:37:31.834028034,352,@dhmontgomery We also gave snoop dogg a 420/10 but I think that predated your research,855862651834028032,28
1997-02-18 16:07:08.240666624,28211,"This is Cermet, Paesh, and Morple. They are absolute h*ckin superstars. Watered every day so they can grow. 14/10 for all https://t.co/GUefqUmZv8",856282028240666624,6528
1997-02-18 17:48:04.350160898,526,@xianmcguire @Jenna_Marbles Kardashians wouldn't be famous if as a society we didn't place enormous value on what they do. The dogs are very deserving of their 14/10,856288084350160896,17
1997-02-21 12:03:30.513747968,12041,"THIS IS CHARLIE, MARK. HE DID JUST WANT TO SAY HI AFTER ALL. PUPGRADED TO A 14/10. WOULD BE AN HONOR TO FLY WITH https://t.co/p1hBHCmWnA",856526610513747968,1941
1997-02-21 16:50:23.941562368,16534,This is Callie. She'll be your navigator today. Takes her job very seriously. Will shift for you. One ear always in the pupholder. 12/10 https://t.co/Bh9DtLhIBO,856543823941562368,2970
1997-02-27 07:50:23.797047296,19246,This is Zeke. He performs group cheeky wink tutorials. Pawfect execution here. 12/10 would wink back https://t.co/uMH5CLjXJu,857029823797047296,4126
1997-03-01 11:14:51.891077121,232,@Marc_IRL pixelated af 12/10,857214891891077120,18
1997-03-02 00:39:20.327368704,20310,This is Oscar and Oliver. Oliver shrunk Oscar. Oscar isn't pleased about it. Quite pupset tbh. Oliver doesn't seem to mind. Both 13/10 https://t.co/e3U4NReleC,857263160327368704,4655
1997-03-03 12:50:04.942143489,6001,"Instead of the usual nightly dog rate, I'm sharing this story with you. Meeko is 13/10 and would like your help 

https://t.co/Mj4j6QoIJk https://t.co/JdNE5oqYEV",857393404942143488,1690
1997-03-07 14:53:28.056729600,34769,Meet Thor. He doesn't have finals because he's a dog but is pupset you have finals. Just wants to play. 13/10 would abandon education for https://t.co/7IFn3rkJai,857746408056729600,10943
1997-03-10 10:33:10.357356544,16341,This is Rosie. She was just informed of the walk that's about to happen. Knows there are many a stick along the way. 12/10 such excite https://t.co/sOl7cFaP5X,857989990357356544,2651
1997-03-11 19:18:53.456039936,15932,This is Wyatt. He had an interview earlier today. Was just told he didn't get the job. A h*ckin injustice. Still 12/10 keep your chin pup https://t.co/QXA4sCXSDF,858107933456039936,2996
1997-03-16 00:20:35.011153920,21779,This is Sophie. She just arrived. Used pawority shipping. Speedy as h*ck delivery. 13/10 would carefully assemble https://t.co/8jOC4zhNxy,858471635011153920,4975
1997-03-20 07:38:45.470990336,15733,I have stumbled puppon a doggo painting party. They're looking to be the next Pupcasso or Puppollock. All 13/10 would put it on the fridge https://t.co/cUeDMlHJbq,858843525470990336,3563
1997-03-22 23:50:03.037188101,34300,Here we have an exotic dog. Good at ukulele. Fashionable af. Has two more arms if needed. Is blue. Knows what 'ohana means. 13/10 would pet https://t.co/gEsymGTXCT,859074603037188096,13942
1997-03-24 09:49:38.902773760,91029,We only rate dogs. This is quite clearly a smol broken polar bear. We'd appreciate if you only send dogs. Thank you... 12/10 https://t.co/g2nSyGenG9,859196978902773760,30956
1997-03-29 03:56:51.541651456,18802,Sorry for the lack of posts today. I came home from school and had to spend quality time with my puppo. Her name is Zoey and she's 13/10 https://t.co/BArWupFAn0,859607811541651456,1611
1997-03-31 23:39:38.198683649,15568,Meet Trooper. He picks pup recyclables that have blown out of bins in the neighborhood and puts them back. 13/10 environmentally savvy af https://t.co/BqSttrTuIl,859851578198683648,3591
1997-04-01 19:55:26.012018688,19754,Meet Milky. She has no idea what happened. Just as pupset as you. Perhaps a sheep exploded. Even offered to help clean. 12/10 very good girl https://t.co/g8vpXFzw29,859924526012018688,4188
1997-04-04 20:14:09.394610176,16863,"Here we have perhaps the wisest dog of all. Above average with light sabers. Immortal as h*ck. 14/10 dog, or dog not, there is no try https://t.co/upRYxG4KbG",860184849394610176,5962
1997-04-05 21:43:03.193509888,18485,This is Jordy. He likes to go on adventures and watch the small scaly underwater dogs with fins pass him by. 12/10 peaceful as h*ck https://t.co/xJo6S2sfsN,860276583193509888,3551
1997-04-08 18:35:05.164394496,23853,This is Carl. He likes to dance. Doesn't care what you think about it. 13/10 h*ckin confident pup https://t.co/C2zHcNIu4I,860524505164394496,5390
1997-04-09 05:29:33.140209665,7579,"Meet Lorenzo. He's an avid nifty hat wearer and absolute 13/10, but he needs your help to beat cancer. Link below

https://t.co/qZdSdzm08p https://t.co/oDIQ1KkdPt",860563773140209664,2202
1997-04-14 08:05:13.778896900,16855,This is Burt. He thinks your thesis statement is comically underdeveloped. 12/10 intellectual af https://t.co/jH6EN9cEn6,861005113778896896,3877
1997-04-17 14:48:51.465048066,17332,HI. MY. NAME. IS. BOOMER. AND. I. WANT. TO. SAY. IT'S. H*CKIN. RIDICULOUS. THAT. DOGS. CAN'T VOTE. ABSOLUTE. CODSWALLUP. THANK. YOU. 13/10 https://t.co/SqKJPwbQ2g,861288531465048064,4237
1997-04-18 17:18:17.657036800,36371,This is Hobbes. He's never seen bubbles before. 13/10 deep breaths buddy https://t.co/QFRlbZw4Z1,861383897657036800,10901
1997-04-26 23:23:12.088072192,75130,We only rate dogs. Please don't send perfectly toasted marshmallows attempting to drive. Thank you... 13/10 https://t.co/nvZyyrp0kd,862096992088072192,23720
1997-05-01 03:33:10.147678208,20699,"This is Jersey. He likes to watch movies, but only if you watch with him. Enjoys horror films like The Bababork and H*ckraiser. 13/10 https://t.co/jvSNASweNb",862457590147678208,5041
1997-05-04 05:08:45.377298433,17180,"This is Dave. He passed the h*ck out. It's barely the afternoon on a Thursday, Dave. Get it together. Still 11/10 would boop mid-snooze https://t.co/Eme9Uar6v2",862722525377298432,3585
1997-05-05 11:22:51.563274240,19297,"This is Zooey. She's the world's biggest fan of illiterate delivery people. 13/10 not your fault they don't listen, Zooey https://t.co/ixOFQ1tfqE",862831371563274240,5170
1997-05-08 03:34:31.531167744,8578,"Say hello to Quinn. She's quite the goofball. Not even a year old. Confirmed 13/10 but she really needs your help 

https://t.co/MOBkQnyHib https://t.co/EsOB4rLEKt",863062471531167744,2492
1997-05-08 08:19:07.188785154,8820,"Ladies and gentlemen... I found Pipsy. He may have changed his name to Pablo, but he never changed his love for the sea. Pupgraded to 14/10 https://t.co/lVU5GyNFen",863079547188785152,1118
1997-05-12 08:58:35.083354112,2280,"@Jack_Septic_Eye I'd need a few more pics to polish a full analysis, but based on the good boy content above I'm leaning towards 12/10",863427515083354112,99
1997-05-12 10:15:00.342583297,23958,This is Belle. She's never been more pupset. Encountered the worst imaginable type of zone. 12/10 would do anything to cheer pup https://t.co/fGQUzR8w3H,863432100342583296,5344
1997-05-13 19:51:21.350529029,15382,This is Neptune. He's a backpup vocalist for the Dixie Chicks. 13/10 (vid by @AmiWinehouse) https://t.co/tordvmaaop,863553081350529024,4239
1997-05-17 22:16:57.377173506,20727,This is Albus. He's quite impressive at hide and seek. Knows he's been found this time. 13/10 usually elusive as h*ck https://t.co/ht47njyZ64,863907417377173504,4206
1997-05-21 06:49:58.364647424,30296,This is Paisley. She ate a flower just to prove she could. Savage af. 13/10 would pet so well https://t.co/cPq9fYvkzr,864197398364647424,9066
1997-05-22 05:39:28.663928832,14686,This is Meatball. He doing what's known in the industry as a mid-strut mlem. H*ckin fancy boy. 12/10 I'd do anything for Meatball https://t.co/S2HdmFFPck,864279568663928832,3078
1997-05-29 02:33:26.498414592,32405,We only rate dogs. Please don't send in Jesus. We're trying to remain professional and legitimate. Thank you... 14/10 https://t.co/wr3xsjeCIR,864873206498414592,8816
1997-05-30 15:38:51.092295680,28094,This is Nelly. He really hopes you like his Hawaiian shirt. He already tore the tags off. 13/10 h*ck of a puppurchase https://t.co/LbkG5CiM7o,865006731092295680,7775
1997-06-03 17:36:33.868664832,26557,This is Sammy. Her tongue ejects without warning sometimes. It's a serious condition. Needs a hefty dose from a BlepiPen. 13/10 https://t.co/g20EmqK7vc,865359393868664832,5058
1997-06-07 21:15:53.858494464,25677,"Meet Boomer. He's just checking pup on you. Hopes you had a good day. If not, he hopes he made it better. 13/10 extremely good boy https://t.co/pozUoHLkGg",865718153858494464,5678
1997-06-15 00:36:04.761202691,52668,This is Coco. At first I thought she was a cloud but clouds don't bork with such passion. 12/10 would hug softly https://t.co/W86h5dgR6c,866334964761202688,14602
1997-06-16 08:45:05.531457537,122385,"This is Jamesy. He gives a kiss to every other pupper he sees on his walk. 13/10 such passion, much tender https://t.co/wk7TfysWHr",866450705531457536,35599
1997-06-19 02:20:24.827068416,19345,This is Lili. She can't believe you betrayed her with bath time. Never looking you in the eye again. 12/10 would puppologize profusely https://t.co/9b9J46E86Z,866686824827068416,3517
1997-06-19 11:44:44.873056260,20083,He was providing for his family 13/10 how dare you https://t.co/Q8mVwWN3f4,866720684873056256,4856
1997-06-23 07:38:40.902168576,32230,"Oh my this spooked me up. We only rate dogs, not happy ghosts. Please send dogs only. It's a very simple premise. Thank you... 13/10 https://t.co/M5Rz0R8SIQ",867051520902168576,7930
1997-06-27 14:16:46.826221569,16105,This is Shikha. She just watched you drop a skittle on the ground and still eat it. Could not be less impressed. 12/10 superior puppo https://t.co/XZlZKd73go,867421006826221568,2525
1997-07-01 16:35:46.302451713,33960,Meet Harold.  He's h*ckin cooperative. 13/10 good work Harold https://t.co/ZYg3NZGICa,867774946302451712,7380
1997-07-03 03:28:15.410671616,24158,"Unbelievable. We only rate dogs. Please don't send in non-canines like the ""I"" from Pixar's opening credits. Thank you... 12/10 https://t.co/JMhDNv5wXZ",867900495410671616,4202
1997-07-10 16:31:18.524837888,10117,"Say hello to Cooper. His expression is the same wet or dry. Absolute 12/10 but Coop desperately requests your help

https://t.co/ZMTE4Mr69f https://t.co/7RyeXTYLNi",868552278524837888,2105
1997-07-11 12:01:35.443632128,26757,Here's a h*ckin peaceful boy. Unbothered by the comings and goings. 13/10 please reveal your wise ways https://t.co/yeaH8Ej5eM,868622495443632128,5402
1997-07-14 11:39:57.819494401,65420,This is Walter. He won't start hydrotherapy without his favorite floatie. 14/10 keep it pup Walter https://t.co/r28jFx9uyF,868880397819494400,14540
1997-07-18 12:13:13.411051520,20354,This is Gizmo. His favorite thing is standing pupright like a hooman. Sneaky tongue slip status achieved. 13/10 would boop well https://t.co/IoR3n1fiiQ,869227993411051520,3797
1997-07-22 18:37:25.499047938,15908,This is Scout. He just graduated. Officially a doggo now. Have fun with taxes and losing sight of your ambitions. 12/10 would throw cap for https://t.co/DsA2hwXAJo,869596645499047936,3139
1997-07-24 00:09:17.897576449,28106,Meet Stanley. He likes road trips. Will shift for you. One ear more effective than other. 13/10 we don't leave until you buckle pup Stanley https://t.co/vmCu3PFCQq,869702957897576448,6361
1997-07-24 19:27:00.881756160,42196,"This is Dewey (pronounced ""covfefe""). He's having a good walk. Arguably the best walk. 13/10 would snug softly https://t.co/HciEaJkC4D",869772420881756160,10046
1997-07-28 04:13:16.459192321,36465,Meet Clifford. He's quite large. Also red. Good w kids. Somehow never steps on them. Massive poops very inconvenient. Still 14/10 would ride https://t.co/apVOyDgOju,870063196459192320,8352
1997-07-31 00:29:59.962521604,21710,"This is Rumble, but he's not ready to. Would rather fall asleep in his bath bucket. 13/10 would attempt a boop without waking https://t.co/MVQCzrF1g9",870308999962521600,4154
1997-07-31 18:34:09.280663552,82201,This is Zoey. She really likes the planet. Would hate to see willful ignorance and the denial of fairly elemental science destroy it. 13/10 https://t.co/T1xlgaPujm,870374049280663552,26208
1997-08-04 00:58:37.836468226,12335,"This is Cody. He zoomed too aggressively and tore his ACL. Happens to the best of us. Still 13/10

Help Cody here: https://t.co/4hxnDOt1CV https://t.co/42ryYRQ2Q4",870656317836468224,2644
1997-08-04 20:25:14.365509632,119,@ComplicitOwl @ShopWeRateDogs &gt;10/10 is reserved for dogs,870726314365509632,3
1997-08-05 18:05:17.367881728,33366,Real funny guys. Sending in a pic without a dog in it. Hilarious. We'll rate the rug tho because it's giving off a very good vibe. 11/10 https://t.co/GCD1JccCyi,870804317367881728,6193
1997-08-08 09:30:28.920680449,22491,"This is Boomer. He's doing an advanced water takeoff. The opposite of Sully. Ears for control, mlem for style. 13/10 simply breathtaking https://t.co/noNpY2Laoo",871032628920680448,3811
1997-08-09 04:55:20.638267392,20766,Never doubt a doggo 14/10 https://t.co/AbBLh2FZCH,871102520638267392,5490
1997-08-13 23:45:27.908634625,20045,This is Napolean. He's a Raggedy East Nicaraguan Zoom Zoom. Runs on one leg. Built for deception. No eyes. Good with kids. 12/10 great doggo https://t.co/PR7B7w1rUw,871515927908634624,3443
1997-08-16 20:15:21.631449091,20093,This is Rover. As part of pupper protocol he had to at least attempt to eat the plant. Confirmed not tasty. Needs peanut butter. 12/10 https://t.co/AiVljI6QCg,871762521631449088,3460
1997-08-18 04:49:14.684805121,37648,Say hello to Lassie. She's celebrating #PrideMonth by being a splendid mix of astute and adorable. Proudly supupporting her owner. 13/10 https://t.co/uK6PNyeh9w,871879754684805120,11129
1997-08-21 00:18:44.285648897,34115,This is Kody. He's a baller. Wishes he was a little bit taller. Double dribbles often. Still 12/10 would happily get dunked on https://t.co/PKSpmiefwN,872122724285648896,8086
1997-08-22 14:55:13.294495745,33867,This is Harry. His ears are activated one at a time. Incredibly rare to witness in person. Very special moment here. 13/10 blessed as h*ck https://t.co/ejHvGDfWoa,872261713294495744,6288
1997-08-25 05:29:39.161796608,40265,We. Only. Rate. Dogs. Do not send in other things like this fluffy floor shark clearly ready to attack. Get it together guys... 12/10 https://t.co/BZHiKx3FpQ,872486979161796608,8967
1997-08-26 18:40:04.844003328,20578,This is Monkey. She's supporting owners everywhere with her fancy #PrideMonth bandana. 13/10 love is love is love... https://t.co/lUcpnZDPz9,872620804844003328,3676
1997-08-29 02:11:23.541237760,14559,"Here are my favorite #dogsatpollingstations 
Most voted for a more consistent walking schedule and to increase daily pats tenfold. All 13/10 https://t.co/17FVMl4VZ5",872820683541237760,3674
1997-08-30 18:51:44.147763200,27072,Here's a very large dog. He has a date later. Politely asked this water person to check if his breath is bad. 12/10 good to go doggo https://t.co/EMYIdoblMR,872967104147763200,5370
